rt,response,subject,sim_num,r_diff_norm,valence,valence_left,valence_right,rating_left,rating_right,delta_valence,valence_chosen,valence_chosen_int,choice,v_intercept,v_delta_valence,v_r_diff_norm
1726.5702486038208,-1.0,study1_324,1,0.130573248407643,PosPos,positive,positive,25,50,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1070.6205368041992,1.0,study1_324,1,0.334394904458599,PosNeg,negative,positive,1,58,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1892.518401145935,-1.0,study1_324,1,-0.334394904458599,PosPos,positive,positive,72,24,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
739.7337555885315,1.0,study1_324,1,-0.28343949044586,PosNeg,positive,negative,40,0,-1,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1634.5608234405518,-1.0,study1_324,1,-0.187898089171975,PosNeg,positive,negative,25,0,-1,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
759.1449618339539,1.0,study1_324,1,0.328025477707006,NegNeg,negative,negative,0,56,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1239.4874095916748,1.0,study1_324,1,-0.0859872611464968,PosPos,positive,positive,27,18,0,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1248.310089111328,1.0,study1_324,1,0.136942675159236,NegNeg,negative,negative,9,35,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1054.784655570984,-1.0,study1_324,1,-0.296178343949045,PosNeg,positive,negative,56,14,-1,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
986.8167638778688,1.0,study1_324,1,-0.0605095541401274,PosPos,positive,positive,71,66,0,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1105.9435606002808,1.0,study1_324,1,0.366242038216561,PosNeg,negative,positive,0,62,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
4123.381614685059,1.0,study1_324,1,0.143312101910828,NegNeg,negative,negative,4,31,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
994.1521286964417,-1.0,study1_324,1,-0.0859872611464968,PosPos,positive,positive,60,51,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
2827.4574279785156,-1.0,study1_324,1,-0.0796178343949044,PosPos,positive,positive,50,42,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1225.8648872375488,1.0,study1_324,1,0.429936305732484,PosNeg,negative,positive,11,83,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
989.547848701477,-1.0,study1_324,1,-0.334394904458599,NegNeg,negative,negative,69,21,0,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1348.9415645599363,-1.0,study1_324,1,0.0477707006369427,PosNeg,negative,positive,4,16,1,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
967.7614569664,-1.0,study1_324,1,-0.0159235668789809,PosPos,positive,positive,35,37,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1023.7369537353516,-1.0,study1_324,1,0.0414012738853503,NegNeg,negative,negative,0,11,0,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
3456.814765930176,-1.0,study1_324,1,0.054140127388535,NegNeg,negative,negative,0,13,0,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1059.1000318527222,-1.0,study1_324,1,-0.0605095541401274,NegNeg,negative,negative,8,3,0,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
2122.626543045044,1.0,study1_324,1,0.289808917197452,NegNeg,negative,negative,1,51,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1910.9176397323608,1.0,study1_324,1,0.0987261146496815,PosPos,positive,positive,68,88,0,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1308.9330196380615,1.0,study1_324,1,0.417197452229299,PosNeg,negative,positive,0,70,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
2576.277017593384,1.0,study1_324,1,-0.0286624203821656,NegNeg,negative,negative,0,0,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
2039.7319793701172,-1.0,study1_324,1,0.5,PosPos,positive,positive,7,90,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
908.8376760482788,-1.0,study1_324,1,-0.5,PosNeg,positive,negative,81,7,-1,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
998.1732368469238,1.0,study1_324,1,0.0732484076433121,PosNeg,negative,positive,39,55,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1162.1267795562744,1.0,study1_324,1,-0.0286624203821656,NegNeg,negative,negative,0,0,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1933.6025714874268,1.0,study1_324,1,-0.0732484076433121,NegNeg,negative,negative,7,0,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1685.0826740264893,1.0,study1_324,1,0.277070063694268,PosNeg,negative,positive,2,50,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
2950.3087997436523,1.0,study1_324,1,-0.232484076433121,PosPos,positive,positive,56,24,0,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
863.5351061820984,1.0,study1_324,1,0.353503184713376,PosNeg,negative,positive,24,84,1,positive,1,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
1011.4634037017822,1.0,study1_324,1,0.207006369426752,NegNeg,negative,negative,0,37,0,negative,0,1,0.0370661015894286,0.7399405225704572,2.0916531021234173
2286.7558002471924,-1.0,study1_324,1,0.0031847133757961,NegNeg,negative,negative,9,14,0,negative,0,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
1370.162010192871,-1.0,study1_324,1,-0.404458598726115,PosPos,positive,positive,78,19,0,positive,1,0,0.0370661015894286,0.7399405225704572,2.0916531021234173
3180.939197540283,1.0,study1_326,1,0.0,NegNeg,negative,negative,0,0,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1640.8400535583496,1.0,study1_326,1,-0.005,PosPos,positive,positive,100,99,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
3045.6085205078125,-1.0,study1_326,1,-0.03,PosPos,positive,positive,100,94,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1477.5922298431396,1.0,study1_326,1,0.5,PosNeg,negative,positive,0,100,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1069.790959358215,1.0,study1_326,1,-0.015,PosPos,positive,positive,100,97,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
5032.634258270264,1.0,study1_326,1,0.0,PosPos,positive,positive,100,100,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1420.6297397613523,1.0,study1_326,1,0.0,NegNeg,negative,negative,0,0,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1518.427848815918,-1.0,study1_326,1,-0.49,PosNeg,positive,negative,98,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1733.833909034729,1.0,study1_326,1,0.005,PosPos,positive,positive,95,96,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1767.555832862854,-1.0,study1_326,1,-0.485,PosNeg,positive,negative,97,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1182.5718879699707,-1.0,study1_326,1,-0.005,NegNeg,negative,negative,1,0,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1515.6453847885132,1.0,study1_326,1,-0.01,PosPos,positive,positive,100,98,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1107.5040102005005,1.0,study1_326,1,-0.025,NegNeg,negative,negative,5,0,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
3454.082250595093,1.0,study1_326,1,-0.03,PosPos,positive,positive,100,94,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1898.9086151123047,-1.0,study1_326,1,-0.015,PosPos,positive,positive,98,95,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1005.0089359283448,1.0,study1_326,1,0.0,NegNeg,negative,negative,0,0,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1038.2013320922852,-1.0,study1_326,1,0.015,NegNeg,negative,negative,0,3,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1231.0351133346558,1.0,study1_326,1,0.0,NegNeg,negative,negative,0,0,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
3191.1137104034424,-1.0,study1_326,1,0.01,PosPos,positive,positive,98,100,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1005.3714513778688,-1.0,study1_326,1,0.0,NegNeg,negative,negative,0,0,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1171.9555854797363,-1.0,study1_326,1,-0.28,NegNeg,negative,negative,56,0,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1413.3522510528564,-1.0,study1_326,1,-0.485,PosNeg,positive,negative,97,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1780.8401584625244,-1.0,study1_326,1,-0.5,PosNeg,positive,negative,100,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1486.0786199569702,-1.0,study1_326,1,0.0,PosPos,positive,positive,100,100,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
762.7132534980774,1.0,study1_326,1,0.47,PosNeg,negative,positive,0,94,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
798.1539964675903,-1.0,study1_326,1,-0.15,PosNeg,positive,negative,30,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1453.3802270889282,1.0,study1_326,1,0.45,PosNeg,negative,positive,0,90,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
834.2830538749695,1.0,study1_326,1,0.5,PosNeg,negative,positive,0,100,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1857.1434020996096,-1.0,study1_326,1,0.005,NegNeg,negative,negative,0,1,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1173.4455823898315,1.0,study1_326,1,0.005,NegNeg,negative,negative,1,2,0,negative,0,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
784.3868732452393,1.0,study1_326,1,0.0,PosPos,positive,positive,100,100,0,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1867.3704862594604,-1.0,study1_326,1,-0.5,PosNeg,positive,negative,100,0,-1,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1333.8884115219116,-1.0,study1_326,1,0.01,PosPos,positive,positive,98,100,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
2688.421726226806,-1.0,study1_326,1,-0.385,NegNeg,negative,negative,77,0,0,negative,0,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
721.2827801704407,1.0,study1_326,1,0.5,PosNeg,negative,positive,0,100,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1855.5829524993896,1.0,study1_326,1,0.5,PosNeg,negative,positive,0,100,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
1373.1869459152222,-1.0,study1_326,1,0.01,PosPos,positive,positive,98,100,0,positive,1,0,-0.0105452276932925,0.4200903489558918,1.607894702657552
1571.2236166000366,1.0,study1_326,1,0.5,PosNeg,negative,positive,0,100,1,positive,1,1,-0.0105452276932925,0.4200903489558918,1.607894702657552
2356.5316200256348,-1.0,study1_331,1,-0.0906735751295337,PosPos,positive,positive,88,70,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1459.203839302063,1.0,study1_331,1,0.230569948186529,PosNeg,negative,positive,39,83,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1151.4625549316406,-1.0,study1_331,1,-0.5,PosNeg,positive,negative,99,2,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
2267.994165420532,1.0,study1_331,1,0.0025906735751295,NegNeg,negative,negative,0,0,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
2482.5098514556885,1.0,study1_331,1,0.0284974093264249,PosPos,positive,positive,76,81,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
3152.8968811035156,1.0,study1_331,1,0.0129533678756477,NegNeg,negative,negative,22,24,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1485.3947162628174,1.0,study1_331,1,0.0906735751295337,PosPos,positive,positive,67,84,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1958.2873582839968,1.0,study1_331,1,-0.0492227979274611,NegNeg,negative,negative,10,0,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1991.183519363403,-1.0,study1_331,1,-0.0803108808290156,PosPos,positive,positive,80,64,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
895.2987194061279,1.0,study1_331,1,0.5,PosNeg,negative,positive,0,96,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
920.0211763381958,-1.0,study1_331,1,-0.484455958549223,PosNeg,positive,negative,94,0,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1263.8968229293823,-1.0,study1_331,1,-0.422279792746114,PosNeg,positive,negative,94,12,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
6074.2082595825195,1.0,study1_331,1,-0.11139896373057,PosPos,positive,positive,82,60,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
2092.864513397217,-1.0,study1_331,1,0.0803108808290155,NegNeg,negative,negative,65,80,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
920.040488243103,1.0,study1_331,1,0.251295336787565,PosNeg,negative,positive,37,85,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1365.5619621276855,1.0,study1_331,1,0.323834196891192,PosNeg,negative,positive,6,68,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1404.9049615859983,1.0,study1_331,1,0.121761658031088,PosPos,positive,positive,77,100,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
827.8126120567322,-1.0,study1_331,1,-0.27720207253886,PosNeg,positive,negative,62,8,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1665.8856868743896,1.0,study1_331,1,0.230569948186529,PosNeg,negative,positive,23,67,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
3189.5411014556885,-1.0,study1_331,1,-0.11139896373057,PosNeg,positive,negative,43,21,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
817.0027136802673,-1.0,study1_331,1,0.0233160621761658,NegNeg,negative,negative,1,5,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1800.4909753799438,1.0,study1_331,1,-0.0440414507772021,NegNeg,negative,negative,14,5,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1869.3209886550903,1.0,study1_331,1,0.121761658031088,NegNeg,negative,negative,0,23,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1059.4714879989624,1.0,study1_331,1,0.0025906735751295,PosPos,positive,positive,78,78,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1010.1814270019532,-1.0,study1_331,1,-0.0233160621761658,NegNeg,negative,negative,13,8,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1479.577660560608,1.0,study1_331,1,0.126943005181347,PosPos,positive,positive,60,84,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
2447.094440460205,-1.0,study1_331,1,-0.106217616580311,PosPos,positive,positive,82,61,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1142.9204940795898,-1.0,study1_331,1,-0.0854922279792746,NegNeg,negative,negative,34,17,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1160.3341102600098,1.0,study1_331,1,0.297927461139896,PosNeg,negative,positive,30,87,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1567.8813457489014,1.0,study1_331,1,0.152849740932642,NegNeg,negative,negative,3,32,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
2708.371162414551,1.0,study1_331,1,0.386010362694301,PosNeg,negative,positive,13,87,1,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
1142.7242755889893,1.0,study1_331,1,-0.101036269430052,PosPos,positive,positive,95,75,0,positive,1,1,0.0344106437775446,0.4870768020510652,2.093234828164367
843.5534238815308,-1.0,study1_331,1,-0.0854922279792746,PosPos,positive,positive,96,79,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1718.432068824768,1.0,study1_331,1,0.0906735751295337,NegNeg,negative,negative,13,30,0,negative,0,1,0.0344106437775446,0.4870768020510652,2.093234828164367
822.5700259208679,-1.0,study1_331,1,-0.0803108808290156,NegNeg,negative,negative,23,7,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1822.248816490173,-1.0,study1_331,1,-0.147668393782383,PosNeg,positive,negative,79,50,-1,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
2596.501350402832,-1.0,study1_331,1,0.0440414507772021,PosPos,positive,positive,92,100,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1427.5872707366943,-1.0,study1_331,1,0.0284974093264249,NegNeg,negative,negative,12,17,0,negative,0,0,0.0344106437775446,0.4870768020510652,2.093234828164367
1626.4488697052002,-1.0,study1_331,1,-0.0595854922279793,PosPos,positive,positive,95,83,0,positive,1,0,0.0344106437775446,0.4870768020510652,2.093234828164367
942.4784183502196,-1.0,study1_342,1,-0.153061224489796,PosPos,positive,positive,99,70,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1017.3298120498656,-1.0,study1_342,1,-0.404761904761905,PosNeg,positive,negative,87,21,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1406.6801071166992,-1.0,study1_342,1,0.0850340136054422,NegNeg,negative,negative,12,18,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2406.7201614379883,1.0,study1_342,1,-0.0034013605442176,NegNeg,negative,negative,16,9,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1965.2259349823,1.0,study1_342,1,0.0578231292517006,NegNeg,negative,negative,1,3,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1288.5929346084597,-1.0,study1_342,1,-0.5,PosNeg,positive,negative,91,11,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2440.101623535156,-1.0,study1_342,1,0.0714285714285714,PosPos,positive,positive,78,82,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1487.7609014511108,-1.0,study1_342,1,-0.268707482993197,PosNeg,positive,negative,59,13,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2023.8170623779297,1.0,study1_342,1,0.472789115646258,PosNeg,negative,positive,16,79,1,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
3067.5392150878906,1.0,study1_342,1,0.064625850340136,PosPos,positive,positive,78,81,0,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
947.0505118370056,-1.0,study1_342,1,-0.0442176870748299,NegNeg,negative,negative,18,5,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
958.6578011512756,-1.0,study1_342,1,0.187074829931973,PosPos,positive,positive,69,90,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2268.1195735931396,1.0,study1_342,1,-0.0510204081632653,NegNeg,negative,negative,14,0,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
3268.399238586426,1.0,study1_342,1,-0.0102040816326531,NegNeg,negative,negative,12,4,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1078.7822008132937,1.0,study1_342,1,0.064625850340136,NegNeg,negative,negative,6,9,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1605.5386066436768,-1.0,study1_342,1,0.139455782312925,PosPos,positive,positive,68,82,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1037.711501121521,-1.0,study1_342,1,-0.493197278911565,PosNeg,positive,negative,88,9,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
833.5748910903931,-1.0,study1_342,1,0.166666666666667,PosPos,positive,positive,76,94,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1161.9995832443235,1.0,study1_342,1,0.13265306122449,PosPos,positive,positive,65,78,0,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1086.8791341781616,-1.0,study1_342,1,-0.391156462585034,PosNeg,positive,negative,81,17,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
696.6958045959473,-1.0,study1_342,1,-0.472789115646259,PosNeg,positive,negative,84,8,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1057.3371648788452,-1.0,study1_342,1,-0.397959183673469,PosNeg,positive,negative,72,7,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1427.0188808441162,-1.0,study1_342,1,0.04421768707483,NegNeg,negative,negative,4,4,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2199.045181274414,1.0,study1_342,1,0.0306122448979592,PosPos,positive,positive,79,77,0,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1068.0207014083862,-1.0,study1_342,1,-0.452380952380952,PosNeg,positive,negative,88,15,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2231.4276695251465,-1.0,study1_342,1,-0.112244897959184,NegNeg,negative,negative,57,34,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
758.9371204376221,-1.0,study1_342,1,-0.350340136054422,PosNeg,positive,negative,70,12,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1116.5608167648315,-1.0,study1_342,1,0.0578231292517006,NegNeg,negative,negative,8,10,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
882.0165991783142,1.0,study1_342,1,0.486394557823129,PosNeg,negative,positive,30,95,1,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
952.7438282966614,1.0,study1_342,1,0.268707482993197,PosPos,positive,positive,67,100,0,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
2664.7207736968994,1.0,study1_342,1,-0.0578231292517007,NegNeg,negative,negative,29,14,0,negative,0,1,-0.122327569772615,0.7782559998284138,1.654984154505212
732.5705289840698,1.0,study1_342,1,0.5,PosNeg,negative,positive,14,81,1,positive,1,1,-0.122327569772615,0.7782559998284138,1.654984154505212
1019.8568105697632,-1.0,study1_342,1,0.0714285714285714,NegNeg,negative,negative,3,7,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2144.486427307129,-1.0,study1_342,1,0.200680272108844,PosPos,positive,positive,62,85,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
800.1772165298462,-1.0,study1_342,1,-0.0034013605442176,NegNeg,negative,negative,14,7,0,negative,0,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2638.772487640381,-1.0,study1_342,1,-0.0102040816326531,PosPos,positive,positive,88,80,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
3556.8184852600098,-1.0,study1_342,1,-0.391156462585034,PosNeg,positive,negative,71,7,-1,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
1861.612558364868,-1.0,study1_342,1,0.0510204081632653,PosPos,positive,positive,89,90,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
4892.877101898193,-1.0,study1_342,1,-0.0442176870748299,PosPos,positive,positive,97,84,0,positive,1,0,-0.122327569772615,0.7782559998284138,1.654984154505212
2406.285285949707,-1.0,study1_348,1,0.37037037037037,PosNeg,negative,positive,18,69,1,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
3933.2215785980225,-1.0,study1_348,1,0.0185185185185185,PosNeg,positive,negative,9,3,-1,positive,1,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
1007.6285600662231,1.0,study1_348,1,0.111111111111111,PosNeg,negative,positive,27,36,1,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1165.43710231781,-1.0,study1_348,1,-0.123456790123457,NegNeg,negative,negative,41,12,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
1236.2277507781982,-1.0,study1_348,1,0.462962962962963,NegNeg,negative,negative,9,75,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
701.0746598243713,1.0,study1_348,1,-0.117283950617284,PosPos,positive,positive,71,43,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1123.3950853347778,-1.0,study1_348,1,0.166666666666667,PosNeg,positive,negative,11,29,-1,positive,1,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
896.6160416603088,1.0,study1_348,1,-0.0185185185185185,NegNeg,negative,negative,15,3,0,negative,0,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
990.559995174408,1.0,study1_348,1,0.0308641975308642,PosPos,positive,positive,58,54,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1284.5735549926758,1.0,study1_348,1,0.5,PosPos,positive,positive,18,90,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1380.662202835083,1.0,study1_348,1,-0.0123456790123457,PosPos,positive,positive,92,81,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
2504.986524581909,1.0,study1_348,1,0.0061728395061728,NegNeg,negative,negative,12,4,0,negative,0,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
2135.664701461792,1.0,study1_348,1,0.203703703703704,NegNeg,negative,negative,71,95,0,negative,0,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1000.253677368164,1.0,study1_348,1,-0.0679012345679013,NegNeg,negative,negative,23,3,0,negative,0,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1449.565052986145,-1.0,study1_348,1,-0.0185185185185185,NegNeg,negative,negative,35,23,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
860.7548475265503,-1.0,study1_348,1,-0.339506172839506,PosNeg,positive,negative,87,23,-1,positive,1,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
1407.2003364562988,1.0,study1_348,1,0.0679012345679012,PosPos,positive,positive,76,78,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
2509.572744369507,-1.0,study1_348,1,0.0185185185185185,PosPos,positive,positive,88,82,0,positive,1,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
4101.272106170654,1.0,study1_348,1,0.197530864197531,PosPos,positive,positive,28,51,0,positive,1,1,-0.126924111326948,0.3450918330556801,2.0156889633067325
1541.0137176513672,-1.0,study1_348,1,-0.0246913580246914,PosPos,positive,positive,44,31,0,positive,1,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
2158.1339836120605,-1.0,study1_348,1,0.160493827160494,NegNeg,negative,negative,23,40,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
2085.5414867401123,-1.0,study1_348,1,-0.37037037037037,NegNeg,negative,negative,74,5,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
1875.8245706558228,-1.0,study1_348,1,-0.0246913580246914,NegNeg,negative,negative,24,11,0,negative,0,0,-0.126924111326948,0.3450918330556801,2.0156889633067325
